StudentID,RollNumber,Name,Gender,Age,Department,Year,Semester,Subjects,FatherName,MotherName,FatherOccupation,MotherOccupation,Siblings,Phone,Email,Address,City,State,Pincode,CGPA,Attendance,BloodGroup,Hobby,Club,CareerGoal,Hosteller,Scholarship,EmergencyContact
STU00226,2026CT0226,Arin Patla,Female,24,CT,3,5,Cloud Computing | Cybersecurity | Elective II | Compiler Design,Veer Patla,Hamsini Patla,Doctor,Farmer,4,+91 7820761739,arinpatla@college.edu,"H.No. 065, Sur Circle",Tadipatri,Tripura,742423,8.79,69,B+,Photography,Robotics Club,Professor,Yes,ST,+91 6034065002
STU02467,2026AE2467,Aarnav Manne,Female,18,AE,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Baljiwan Manne,Januja Manne,Police Officer,Doctor,4,+91 9359622606,aarnavmanne@college.edu,"H.No. 512
Varkey Chowk",Nagpur,Manipur,529631,6.01,78,A-,Football,NCC,Research Scientist,No,EWS,+91 9629150715
STU02403,2026CS2403,Yochana Jani,Male,20,CS,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Frederick Jani,Kala Jani,Teacher,Farmer,0,+91 6871144617,yochanajani@college.edu,"H.No. 06, Mahajan Zila",Rohtak,Goa,848058,9.27,95,A-,Drawing,Coding Club,Pilot,No,None,+91 9568674837
STU03106,2026RE3106,Anjali Krishna,Female,20,RE,4,8,Smart Renewable Systems | Future Energy Technologies | Elective V | Capstone Project,Onkar Krishna,Leena Krishna,Police Officer,Farmer,1,+91 9829549100,anjalikrishna@college.edu,"H.No. 16
Nazareth Nagar",Bhopal,Tamil Nadu,707224,6.9,81,AB-,Cricket,NCC,Professor,Yes,None,+91 7348773933
STU02096,2026CS2096,Nisha Ramesh,Female,23,CS,3,6,Machine Learning | Cloud Computing | Cybersecurity | Elective II,Xavier Ramesh,Jhalak Ramesh,Farmer,Teacher,2,+91 9834022418,nisharamesh@college.edu,"13/623, Chauhan Nagar",Thoothukudi,Bihar,722605,7.05,85,B+,Gaming,Robotics Club,Data Scientist,No,Merit,+91 6484983934
STU01557,2026DS1557,Falguni Dube,Female,24,DS,4,8,AI for Data Science | Advanced Analytics | Elective V | Capstone Project,Michael Dube,Nidra Dube,Lawyer,Police Officer,3,+91 8582410426,falgunidube@college.edu,"29
Gade Nagar",Ramagundam,Tripura,556308,5.86,91,O+,Football,NSS,AI Engineer,No,EWS,+91 7835427556
STU00100,2026IT0100,Gagan Dugal,Male,22,IT,2,3,Database Systems | Operating Systems | Computer Networks | Discrete Mathematics,Ekaraj Dugal,Bhavika Dugal,Doctor,Engineer,3,+91 6157559900,gagandugal@college.edu,"34
Sha Path",Hubli–Dharwad,Tripura,325074,6.31,62,B+,Football,Photography Club,Robotics Engineer,Yes,EWS,+91 6340409110
STU00793,2026EE0793,Tarak Palan,Female,21,EE,3,6,Power Systems II | Smart Grids | Elective III | Project II,William Palan,Vrinda Palan,Farmer,Engineer,0,+91 8050312008,tarakpalan@college.edu,"86/376, Desai Chowk",Bidhannagar,Arunachal Pradesh,708368,8.62,60,B-,Chess,Robotics Club,Pilot,No,Merit,+91 8599367386
STU01208,2026IIOT1208,Devansh Bala,Male,24,IIOT,2,3,Sensors & Actuators | Database Systems | Operating Systems | Industrial Automation,Thomas Bala,Mitali Bala,Farmer,Doctor,4,+91 6596157739,devanshbala@college.edu,"H.No. 189
Solanki Circle",Bhalswa Jahangir Pur,Sikkim,231456,5.75,73,A+,Football,Coding Club,Research Scientist,Yes,Merit,+91 6602107384
STU01893,2026CS1893,Hiral Ahluwalia,Male,20,CS,2,4,Computer Networks | Software Engineering | Theory of Computation | Probability & Statistics,Noah Ahluwalia,Unni Ahluwalia,Doctor,Farmer,2,+91 8535474216,hiralahluwalia@college.edu,"37/904
Sane Zila",Gandhinagar,Nagaland,987713,6.34,79,A-,Photography,Drama Club,Entrepreneur,No,OBC,+91 9022812225
STU00151,2026DS0151,Karan Narayan,Male,21,DS,3,6,Machine Learning | Cloud Computing | Elective III | Project II,Pranit Narayan,Nandini Narayan,Businessman,Engineer,0,+91 8080586870,karannarayan@college.edu,"H.No. 946, Hora Path",Firozabad,Arunachal Pradesh,104924,6.37,88,AB+,Gaming,Coding Club,AI Engineer,Yes,EWS,+91 9737834017
STU01912,2026RE1912,Caleb Seth,Female,21,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Jagat Seth,Ucchal Seth,Government Employee,Teacher,3,+91 9162270125,calebseth@college.edu,"43/718
Rajan Path",Kishanganj,Uttarakhand,227529,5.51,87,O+,Robotics,NCC,Robotics Engineer,No,ST,+91 7160386761
STU01215,2026IIOT1215,Isaiah Taneja,Female,21,IIOT,3,5,IoT Protocols | Cloud Computing | Elective II | Project I,Wridesh Taneja,Anusha Taneja,Doctor,Businessman,4,+91 8427367102,isaiahtaneja@college.edu,"49/756
Kala Marg",Mehsana,Assam,146362,8.41,88,A-,Photography,Photography Club,Entrepreneur,Yes,EWS,+91 7974324121
STU00973,2026IT0973,Ishita Basak,Male,20,IT,4,8,Blockchain Technology | Advanced Web Development | Elective V | Capstone Project,Teerth Basak,Chasmum Basak,Lawyer,Teacher,0,+91 8774145122,ishitabasak@college.edu,"H.No. 11, Kapadia Path",Farrukhabad,Madhya Pradesh,369944,5.84,68,B-,Football,Drama Club,Robotics Engineer,No,OBC,+91 8315449103
STU02838,2026DS2838,Kiaan Arora,Female,19,DS,4,8,AI for Data Science | Advanced Analytics | Elective V | Capstone Project,Gavin Arora,Hemangini Arora,Engineer,Teacher,1,+91 6386493085,kiaanarora@college.edu,"H.No. 56, Tandon Nagar",Berhampur,Nagaland,245405,9.31,92,B+,Photography,Robotics Club,Pilot,No,EWS,+91 6110269555
STU02027,2026IT2027,Onkar Dasgupta,Female,22,IT,3,5,Cloud Computing | Cybersecurity | Elective II | Mobile Computing,Hredhaan Dasgupta,Vansha Dasgupta,Government Employee,Businessman,1,+91 9455585216,onkardasgupta@college.edu,"84/40, Verma Path",Kolkata,Kerala,335422,7.73,76,B+,Music,NSS,AI Engineer,No,SC,+91 8203586030
STU02453,2026CE2453,Caleb Bhattacharyya,Female,20,CE,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Hitesh Bhattacharyya,Vanya Bhattacharyya,Government Employee,Businessman,4,+91 6752585618,calebbhattacharyya@college.edu,"H.No. 90
Hari Zila",Berhampur,Kerala,098218,9.42,87,O-,Drawing,Photography Club,Software Engineer,Yes,ST,+91 7410946357
STU03443,2026DS3443,Kamya Sule,Male,22,DS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Teerth Sule,Janya Sule,Businessman,Lawyer,3,+91 7880608402,kamyasule@college.edu,"93
Bora Street",Panchkula,Kerala,049121,8.72,100,A+,Cricket,NCC,Pilot,No,None,+91 7349364081
STU00332,2026RE0332,Neha Din,Female,24,RE,3,5,Energy Auditing | Sustainable Engineering | Elective II | Project I,Sarthak Din,Unnati Din,Farmer,Farmer,4,+91 6410179555,nehadin@college.edu,"07, Kothari Path",Parbhani,Bihar,522817,7.53,84,B-,Cricket,Drama Club,Software Engineer,No,Merit,+91 8473581511
STU00835,2026DS0835,Logan Anand,Male,18,DS,3,5,Data Mining | Big Data Analytics | Elective II | Project I,Gaurang Anand,Charvi Anand,Doctor,Teacher,0,+91 6998605316,logananand@college.edu,"H.No. 63
Khosla Circle",Karaikudi,Rajasthan,414247,8.05,87,O+,Cricket,Drama Club,Pilot,No,None,+91 9357361758
STU00544,2026DS0544,Advika Bhatti,Female,21,DS,4,7,Deep Learning | Natural Language Processing | Elective IV | Seminar,Rachit Bhatti,Arunima Bhatti,Police Officer,Lawyer,0,+91 6705470120,advikabhatti@college.edu,"H.No. 855, Dada Marg",Navi Mumbai,Maharashtra,235023,7.79,65,B-,Football,Music Club,Pilot,No,None,+91 6693992567
STU03718,2026AE3718,Bakhshi Dasgupta,Male,20,AE,3,6,Space Engineering | Aircraft Design | Elective III | Project II,Christopher Dasgupta,Meera Dasgupta,Businessman,Teacher,2,+91 8401068957,bakhshidasgupta@college.edu,"85/505, Mammen Street",Meerut,Rajasthan,715101,8.5,76,AB+,Music,Music Club,AI Engineer,Yes,EWS,+91 7554099516
STU01754,2026CT1754,Vincent Wadhwa,Female,23,CT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Sathvik Wadhwa,Urvashi Wadhwa,Lawyer,Government Employee,2,+91 9426276142,vincentwadhwa@college.edu,"H.No. 61, Oza Road",Munger,West Bengal,209504,6.93,60,B+,Coding,Photography Club,Robotics Engineer,Yes,EWS,+91 9327700647
STU03933,2026DS3933,Wakeeta Narain,Female,17,DS,2,4,Computer Networks | Software Engineering | Elective I | Linear Algebra,Jason Narain,Anita Narain,Government Employee,Government Employee,4,+91 6815209379,wakeetanarain@college.edu,"66/308
Bora Zila",Rampur,Manipur,935247,7.46,76,A-,Reading,Sports Club,Entrepreneur,Yes,SC,+91 8042384483
STU01872,2026RE1872,Urvashi Mani,Female,20,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Harsh Mani,Nikita Mani,Doctor,Doctor,4,+91 7832590732,urvashimani@college.edu,"62/023, Guha Path",Dehradun,Haryana,311187,9.62,100,O-,Chess,Drama Club,Pilot,Yes,SC,+91 9384737010
STU02820,2026AE2820,Upasna Thakkar,Female,20,AE,2,3,Fluid Mechanics | Aerodynamics I | Material Science | Aircraft Structures I,Ekbal Thakkar,Aradhana Thakkar,Government Employee,Engineer,3,+91 8719286655,upasnathakkar@college.edu,"29
Warrior Marg",Junagadh,Rajasthan,434100,8.87,61,A-,Photography,Photography Club,Research Scientist,No,None,+91 9419429823
STU03881,2026ME3881,Panini Roy,Female,22,ME,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Ronith Roy,Ekaja Roy,Farmer,Doctor,3,+91 7109477078,paniniroy@college.edu,"33/94, Deol Road",Gurgaon,Arunachal Pradesh,087384,7.17,89,AB+,Music,Music Club,Research Scientist,Yes,OBC,+91 7839863000
STU00331,2026AE0331,Charan Divan,Male,24,AE,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Ekbal Divan,Yahvi Divan,Engineer,Engineer,1,+91 9860469058,charandivan@college.edu,"69
Comar Path",Rewa,Tripura,774421,7.72,84,A-,Gaming,Photography Club,AI Engineer,Yes,ST,+91 7576201659
STU03671,2026AIML3671,Mohammed Kothari,Female,20,AI/ML,3,5,Deep Learning | Natural Language Processing | Elective II | Project I,Andrew Kothari,Madhavi Kothari,Police Officer,Engineer,1,+91 8676052231,mohammedkothari@college.edu,"59/412, Patla Marg",Miryalaguda,Manipur,164286,6.2,77,B+,Reading,Music Club,Entrepreneur,No,OBC,+91 6890306106
STU00920,2026IIOT0920,Oni Varma,Male,22,IIOT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Farhan Varma,Varsha Varma,Doctor,Lawyer,0,+91 7489487261,onivarma@college.edu,"38/431
Mani Nagar",Siliguri,Andhra Pradesh,469487,7.64,83,A-,Football,NSS,Pilot,Yes,Merit,+91 6022746560
STU02540,2026IT2540,Bhavini Som,Female,20,IT,4,8,Blockchain Technology | Advanced Web Development | Elective V | Capstone Project,Balvan Som,Unni Som,Teacher,Police Officer,3,+91 8904357247,bhavinisom@college.edu,"H.No. 36, Handa Marg",Pallavaram,Andhra Pradesh,741270,9.63,91,AB-,Drawing,NCC,Entrepreneur,Yes,EWS,+91 8334772501
STU00704,2026IT0704,Dominic Uppal,Female,18,IT,4,8,Blockchain Technology | Advanced Web Development | Elective V | Capstone Project,Qabil Uppal,Lajita Uppal,Doctor,Farmer,4,+91 9170510315,dominicuppal@college.edu,"H.No. 060
Kapadia Street",Bhiwandi,Telangana,754200,9.09,85,A+,Reading,Robotics Club,AI Engineer,Yes,Merit,+91 8071623874
STU02464,2026DS2464,Hamsini Naik,Female,23,DS,2,3,Algorithms | Database Systems | Operating Systems | Probability & Statistics,Chakradev Naik,Vasatika Naik,Doctor,Doctor,0,+91 6841306707,hamsininaik@college.edu,"10/21
Dhar Circle",Bhalswa Jahangir Pur,Sikkim,023621,7.15,76,AB+,Chess,Music Club,Professor,Yes,SC,+91 6288755281
STU03947,2026IIOT3947,Sara Bhargava,Female,19,IIOT,2,3,Sensors & Actuators | Database Systems | Operating Systems | Industrial Automation,Yuvraj Bhargava,Jagvi Bhargava,Engineer,Doctor,0,+91 6657186360,sarabhargava@college.edu,"11/114, Purohit Street",Bahraich,Gujarat,795403,9.74,88,A+,Gaming,Drama Club,Pilot,No,SC,+91 9192363200
STU01888,2026EE1888,Nathan Kala,Female,17,EE,1,2,Mathematics II | Electrical Circuits | Digital Logic | Environmental Studies,Simon Kala,Adya Kala,Teacher,Government Employee,3,+91 6287705798,nathankala@college.edu,"H.No. 79
Sandhu Path",Orai,Andhra Pradesh,010246,6.43,62,A-,Music,Photography Club,Professor,Yes,SC,+91 6120844397
STU01504,2026RE1504,Nimrat Chakrabarti,Female,21,RE,1,2,Mathematics II | Environmental Studies | Electrical Fundamentals | Thermodynamics,Vivaan Chakrabarti,Jeevika Chakrabarti,Lawyer,Doctor,0,+91 6981956032,nimratchakrabarti@college.edu,"20/76
Bassi Path",Dharmavaram,Arunachal Pradesh,803556,9.82,76,O-,Photography,Photography Club,AI Engineer,Yes,EWS,+91 8405834181
STU01792,2026ETC1792,Bhavya Sama,Female,23,ETC,3,6,Wireless Communication | Embedded Systems | Elective III | Project II,Warinder Sama,Gayathri Sama,Doctor,Police Officer,2,+91 9853762060,bhavyasama@college.edu,"47, Kalla Zila",Bhubaneswar,Meghalaya,029614,7.74,88,B+,Drawing,Robotics Club,Professor,Yes,Merit,+91 7927398762
STU02624,2026CS2624,Krisha Oommen,Female,23,CS,3,5,Artificial Intelligence | Web Development | Compiler Design | Elective I,Samaksh Oommen,Ganga Oommen,Businessman,Government Employee,4,+91 6742852674,krishaoommen@college.edu,"46/560, Saraf Nagar",Nagercoil,Gujarat,124796,7.31,70,B+,Coding,NSS,Professor,Yes,None,+91 9166813717
STU00542,2026AE0542,Lajita Parsa,Male,22,AE,3,6,Space Engineering | Aircraft Design | Elective III | Project II,Brijesh Parsa,Sneha Parsa,Police Officer,Government Employee,4,+91 8891688950,lajitaparsa@college.edu,"063, Doshi Street",Howrah,Chhattisgarh,920093,6.87,86,AB-,Cricket,Coding Club,AI Engineer,Yes,Merit,+91 6843360116
STU02060,2026CT2060,Jacob Guha,Male,21,CT,4,8,IoT Applications | Advanced Networking | Elective V | Capstone Project,Siddharth Guha,Ishani Guha,Police Officer,Government Employee,1,+91 9863156307,jacobguha@college.edu,"55/588
Yogi Path",Munger,Punjab,770470,7.22,74,AB-,Photography,Sports Club,Pilot,Yes,Merit,+91 7959347007
STU03643,2026EE3643,Vedhika Chauhan,Male,21,EE,3,5,Power Systems I | Renewable Energy | Elective II | Project I,Oliver Chauhan,Ishanvi Chauhan,Doctor,Lawyer,1,+91 8492362507,vedhikachauhan@college.edu,"H.No. 22
Chawla Zila",Kishanganj,Uttarakhand,552810,7.93,73,AB+,Chess,Sports Club,Data Scientist,No,EWS,+91 8080668413
STU03314,2026IT3314,Karan Grewal,Male,21,IT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Vedant Grewal,Bhavya Grewal,Lawyer,Farmer,4,+91 6135708072,karangrewal@college.edu,"H.No. 22, Roy Nagar",Asansol,Andhra Pradesh,482184,9.62,68,AB+,Robotics,Coding Club,Research Scientist,No,OBC,+91 6608939803
STU02197,2026IIOT2197,Noah Hora,Female,21,IIOT,4,8,Digital Twin Technology | IIoT Applications | Elective V | Capstone Project,Zashil Hora,Hiral Hora,Teacher,Farmer,3,+91 7203671414,noahhora@college.edu,"43
Tata Marg",Chapra,West Bengal,588515,7.76,94,AB+,Reading,Drama Club,AI Engineer,No,Merit,+91 7133119423
STU01642,2026CS1642,Qadim Bains,Male,24,CS,3,5,Artificial Intelligence | Web Development | Compiler Design | Elective I,Qadim Bains,Meera Bains,Doctor,Lawyer,0,+91 7153928001,qadimbains@college.edu,"912
Acharya Ganj",Orai,Maharashtra,994383,7.89,65,AB+,Gaming,Music Club,Entrepreneur,Yes,EWS,+91 9190078713
STU03360,2026ME3360,Balendra Sawhney,Male,23,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Bahadurjit Sawhney,Falguni Sawhney,Engineer,Farmer,3,+91 7947452881,balendrasawhney@college.edu,"352, Dixit Street",Amravati,Tamil Nadu,782391,6.85,75,O-,Reading,NSS,Robotics Engineer,Yes,Merit,+91 8689249950
STU02099,2026RE2099,Udyati Bir,Female,18,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Chatura Bir,Januja Bir,Teacher,Teacher,1,+91 6252086798,udyatibir@college.edu,"72
Gole",Guna,Himachal Pradesh,017375,5.68,70,O+,Cricket,Drama Club,AI Engineer,No,None,+91 8383722889
STU03896,2026CT3896,Aadhya Sood,Male,19,CT,4,7,Machine Learning | Big Data | Elective IV | Project II,Nitesh Sood,Forum Sood,Farmer,Teacher,2,+91 9937806766,aadhyasood@college.edu,"80
Kurian Marg",Sultan Pur Majra,West Bengal,384321,6.77,98,AB-,Drawing,Drama Club,Software Engineer,No,None,+91 8772811163
STU03103,2026AE3103,Harsh Parmer,Male,18,AE,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Ranveer Parmer,Eta Parmer,Lawyer,Teacher,2,+91 8273669337,harshparmer@college.edu,"01, Sachdev Zila",Rajahmundry,Andhra Pradesh,110845,9.17,93,AB-,Gaming,Music Club,Robotics Engineer,Yes,ST,+91 8294571945
STU01996,2026CT1996,Aditya Ramesh,Male,19,CT,3,5,Cloud Computing | Cybersecurity | Elective II | Compiler Design,Vihaan Ramesh,Maya Ramesh,Businessman,Police Officer,3,+91 6181184790,adityaramesh@college.edu,"61/639, Varty Chowk",Karnal,Rajasthan,242436,7.22,93,O-,Gaming,Music Club,Pilot,No,None,+91 8273840620
STU01320,2026DS1320,Lohit Manne,Male,17,DS,3,5,Data Mining | Big Data Analytics | Elective II | Project I,Zayyan Manne,Kavya Manne,Teacher,Farmer,2,+91 6464715927,lohitmanne@college.edu,"61/730
Dhawan Marg",Kanpur,Haryana,564558,8.78,71,O+,Football,NCC,Software Engineer,No,Merit,+91 8902954017
STU01133,2026EC1133,Vasana Sane,Male,18,EC,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Abdul Sane,Ishita Sane,Teacher,Lawyer,1,+91 9179455380,vasanasane@college.edu,"29
Shah Nagar",Guntakal,Himachal Pradesh,802007,5.72,96,O+,Cricket,Sports Club,Professor,No,OBC,+91 9252764435
STU01700,2026AIML1700,Pooja Buch,Male,23,AI/ML,3,5,Deep Learning | Natural Language Processing | Elective II | Project I,Balvan Buch,Lopa Buch,Teacher,Police Officer,0,+91 7702599708,poojabuch@college.edu,"81/174
Ahuja",Kakinada,Goa,813297,8.99,72,A+,Drawing,Sports Club,Pilot,Yes,ST,+91 8882095330
STU00083,2026EC0083,Indrajit Hayre,Male,17,EC,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Samarth Hayre,Abha Hayre,Farmer,Doctor,3,+91 7819610828,indrajithayre@college.edu,"H.No. 12, Misra",Sultan Pur Majra,Goa,778441,8.4,83,O-,Coding,Drama Club,Professor,Yes,SC,+91 6074206308
STU00777,2026CS0777,Om Dhillon,Female,21,CS,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Sarthak Dhillon,Ekaja Dhillon,Teacher,Government Employee,1,+91 8608056156,omdhillon@college.edu,"18/860, Lanka Ganj",Patiala,Tamil Nadu,987495,5.79,70,B-,Photography,Photography Club,Data Scientist,No,OBC,+91 6577515809
STU02062,2026AE2062,Yashodhara Baral,Female,24,AE,2,4,Aerodynamics II | Aircraft Structures II | Propulsion Systems | Elective I,Samesh Baral,Daksha Baral,Farmer,Farmer,2,+91 9769305514,yashodharabaral@college.edu,"06
Ratti Ganj",Bhalswa Jahangir Pur,Gujarat,590801,9.74,66,B-,Chess,Robotics Club,Pilot,No,OBC,+91 9979113031
STU02735,2026AIML2735,Gaurang Shankar,Female,22,AI/ML,2,3,Algorithms | Database Systems | Operating Systems | Probability & Statistics,Tanveer Shankar,Mekhala Shankar,Farmer,Engineer,1,+91 7102534420,gaurangshankar@college.edu,"H.No. 329, Kale Nagar",Karnal,Rajasthan,070591,8.2,92,A-,Photography,NCC,Data Scientist,No,ST,+91 8783385052
STU01039,2026ME1039,Watika Hora,Female,24,ME,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Imaran Hora,Hema Hora,Lawyer,Engineer,1,+91 7654754070,watikahora@college.edu,"84/74
Parikh Zila",Katihar,Arunachal Pradesh,003078,9.85,66,O-,Football,Robotics Club,Research Scientist,No,OBC,+91 8612168290
STU00521,2026CE0521,Nilima Tandon,Female,19,CE,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Maanas Tandon,Rachita Tandon,Engineer,Businessman,3,+91 9358866696,nilimatandon@college.edu,"48
Menon Marg",Dhule,Rajasthan,499326,7.61,73,AB+,Photography,NSS,Research Scientist,Yes,OBC,+91 7134470190
STU03583,2026EE3583,Chandran Hayre,Male,22,EE,1,1,Mathematics I | Physics | Chemistry | English Communication,Yash Hayre,Tara Hayre,Doctor,Engineer,4,+91 9681673229,chandranhayre@college.edu,"44/21
Saraf",Deoghar,Uttarakhand,810371,9.25,80,A+,Gaming,NCC,Research Scientist,No,None,+91 6102498366
STU00613,2026IIOT0613,Ethan Deo,Female,19,IIOT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Bahadurjit Deo,Aishani Deo,Teacher,Police Officer,2,+91 8445311848,ethandeo@college.edu,"84/511, Mukherjee Chowk",Amravati,Jharkhand,731720,6.06,83,A+,Robotics,Robotics Club,Research Scientist,Yes,SC,+91 6995526716
STU01027,2026IIOT1027,Lila Nori,Male,19,IIOT,2,3,Sensors & Actuators | Database Systems | Operating Systems | Industrial Automation,Ansh Nori,Tanvi Nori,Police Officer,Engineer,3,+91 6811275192,lilanori@college.edu,"88/01, Chad Circle",Ambattur,Assam,238136,7.13,82,O+,Robotics,Drama Club,AI Engineer,Yes,ST,+91 7463449491
STU00737,2026RE0737,Balendra Dara,Male,19,RE,4,8,Smart Renewable Systems | Future Energy Technologies | Elective V | Capstone Project,Qasim Dara,Yashawini Dara,Police Officer,Teacher,2,+91 7988245675,balendradara@college.edu,"H.No. 048
Tella Nagar",Thoothukudi,Himachal Pradesh,482925,6.99,93,A+,Drawing,Coding Club,Professor,Yes,None,+91 6312201072
STU03204,2026CE3204,Chasmum Sani,Female,19,CE,2,3,Fluid Mechanics | Structural Analysis | Building Materials | Geotechnical Engineering,Tarak Sani,Megha Sani,Farmer,Lawyer,2,+91 6777737389,chasmumsani@college.edu,"73/30
Madan Chowk",Dehradun,Assam,290502,9.32,64,O-,Cricket,Robotics Club,Entrepreneur,No,ST,+91 6646511330
